price,fullbath,halfbath,squarefe,acres,age,cbddist,hamburgd,fayettem,parkdist,bedrooms
129900,2,1,1674,0.1061000004,3,3.628848314,1.05944407,4.789295197,1.508493423,4
106000,2,0,1264,0.1652999967,2,3.510676146,1.061500788,5.011724949,1.552631497,3
272000,2,0,2854,0.2502000034,1,3.993146896,0.6307907104,5.212712288,1.383283138,6
110000,2,0,1473,0.1515000015,7,3.178995132,1.403722763,4.850648403,1.245897412,4
113000,2,0,1316,0.2398999929,8,3.214715004,1.365723133,4.864162445,1.282552004,4
118800,2,1,1453,0.1068999991,5,4.33924818,0.7733479142,5.194436073,0.8222029805,3
89900,2,0,1034,0.09179999679,4,3.556455374,1.020269513,4.965458393,1.673472404,3
125000,2,1,1604,0.1686999947,3,3.692961216,1.03633368,4.797146797,1.425185442,4
115000,2,1,1670,0.09640000015,3,3.57003212,1.11713779,4.737589836,1.552276134,4
115000,2,0,1440,0.1894000024,8,3.23949337,1.340324283,4.878032684,1.302917719,3
88900,1,0,956,0.08820000291,1,3.594692707,1.138011336,4.700736523,1.490176916,3
113900,2,0,1521,0.1142000034,1,3.504742622,1.172029376,4.694437981,1.610353827,3
114500,2,0,1039,0.2975000143,5,3.559642315,1.016575813,4.971007347,1.672091961,3
110000,2,0,1012,0.235499993,3,3.500136852,1.07521832,5.035518646,1.50906539,3
559000,1,0,1043,0.04610000178,0,3.00545907,1.567174077,4.593253136,1.280672789,3
42500,3,0,2620,0.2138999999,0,4.178876877,0.5414021015,5.287853241,1.176500916,4
100500,2,0,1152,0.1272999942,2,3.645190716,0.9569700956,4.950325966,1.624904037,2
260000,6,0,5300,0.7099999785,191,3.152329445,1.419265985,4.728818417,1.343330503,7
101700,2,1,1458,0.1456999928,5,4.348132133,0.764675498,5.205692768,0.820331037,3
99900,2,1,1360,0.0794999972,5,4.347411156,0.7653774619,5.204779148,0.8204764128,3
105000,2,1,1462,0.07880000025,6,4.332228661,0.780264914,5.185525894,0.823782742,3
106095,2,0,1296,0.144600004,6,3.232827425,1.352077603,4.896615982,1.271574378,4
141750,2,1,1570,0.4600000083,3,3.704793453,1.028540254,4.803657055,1.4134655,3
120000,2,1,1482,0.1218999997,6,4.332947731,0.779553771,5.186439514,0.8236165047,4
129569,2,0,1574,0.1099999994,0,3.542800426,1.178926826,4.666519642,1.527563691,4
115500,2,0,1320,0.1836999953,10,3.322122574,1.250844359,4.817865849,1.490513802,3
47500,2,0,2150,0.1515000015,0,4.020770073,0.5937462449,5.252351761,1.386089802,4
53000,2,0,2464,0.3880999982,0,4.257452965,0.4347895682,5.394369125,1.165702224,6
127300,3,0,1714,0.1146000028,2,3.624283075,1.065006256,4.783785343,1.510740995,4
105000,2,0,1260,0.1247999966,2,3.115982294,1.456283808,4.729901791,1.290567875,3
113100,2,0,1292,0.1035000011,4,3.251918554,1.36040926,4.603971481,1.609948874,4
109900,2,0,1163,0.1067000031,4,3.595754385,0.9935942888,4.944627285,1.692308068,4
117500,2,0,1604,0.1396999955,4,3.237192392,1.381130099,4.577569962,1.614903092,3
117000,2,1,1467,0.1506000012,5,3.411459923,1.166737437,4.844687939,1.591264606,3
93500,2,0,1121,0.1191999987,5,3.522629499,1.060630679,4.907658577,1.686388493,2
88960,2,0,1312,0.1031000018,3,3.955771923,0.7637960911,5.062120914,1.272649288,4
115000,2,0,1495,0.1836999953,10,3.32870245,1.248228073,4.789143562,1.530790329,3
216000,2,0,2310,0.1746000051,1,4.108222485,0.5966578126,5.229314804,1.223029852,6
120000,2,1,1604,0.09570000321,3,3.693738222,1.057233691,4.772960186,1.407260537,3
275000,2,0,2378,0.3743999898,1,4.150495052,0.5683361292,5.259638786,1.192817688,7
138400,2,1,1595,0.09130000323,1,3.626662731,1.111506104,4.724071503,1.466207981,4
101000,2,0,1295,0.1282999963,2,3.62054801,1.053530931,4.801622868,1.529462814,3
205000,2,0,2279,0.1800999939,1,4.013774872,0.5809367299,5.282047749,1.428422689,5
93500,2,0,1030,0.09669999778,2,3.513592005,1.165396333,4.698963165,1.60258913,2
200000,3,0,2722,0.1905000061,1,4.0068717,0.6123021245,5.232449055,1.386013031,2
114000,2,0,861,0.09179999679,4,3.578985929,0.9947167635,5.004479885,1.663752556,5
239500,2,0,2405,0.1699000001,1,4.124270916,0.5733001232,5.252583981,1.226193547,6
104000,2,0,1295,0.1465999931,4,3.611197948,1.062047243,4.794425011,1.537013173,3
97000,2,0,952,0.09179999679,6,3.57576108,0.9982935786,4.998928547,1.66513288,3
87000,1,0,1107,0.171299994,10,3.370884418,1.211497903,4.792610168,1.587809443,5
102000,2,0,1056,0.3686999977,4,3.629127979,0.9788964391,4.923303604,1.622359753,2
88000,2,0,944,0.1652999967,6,3.205934286,1.379984736,4.882428169,1.248520851,3
559000,1,0,1043,0.1193000004,1,2.987290859,1.585432291,4.579024792,1.270319343,3
102000,2,0,1056,0.1010000035,4,3.645190716,0.9569700956,4.950325966,1.624904037,2
108300,2,0,1266,0.112499997,2,3.917781591,0.8112040758,5.014806271,1.28320539,3
169000,2,0,2451,0.1571999937,1,3.997760773,0.6245627403,5.219348431,1.38416183,6
114500,2,0,1416,0.1652999967,8,3.382365227,1.196592331,4.972983837,1.404690981,3
260226,2,0,2464,0.3880999982,0,4.257452965,0.4347895682,5.394369125,1.165702224,6
114634,2,0,1575,0.08730000257,1,3.87272501,0.8572416306,4.969462395,1.307837844,4
113675,2,0,1369,0.123999998,1,3.943763971,0.7435813546,5.085271358,1.314697504,3
97500,2,0,1104,0.2957000136,4,3.626469135,0.9825739861,4.918804646,1.62197876,3
115900,2,1,1152,0.09179999679,4,3.562835455,1.012900949,4.976557255,1.670711517,4
118000,2,0,1636,0.08309999853,1,3.511451483,1.152462602,4.720113754,1.620182395,4
249000,2,0,2396,0.1462000012,1,4.16456604,0.5549365282,5.273630619,1.184662461,6
559000,1,0,1043,0.05339999869,1,3.011520624,1.561083078,4.598009586,1.284123302,3
135000,2,0,1312,0.1317999959,3,3.56715107,1.121954203,4.732285976,1.552515268,3
109500,2,1,1456,0.09179999679,5,3.407444954,1.170327902,4.844015121,1.586144686,3
231500,2,0,2569,0.1617999971,1,4.206434727,0.5113408566,5.318887711,1.164943695,6
200000,2,0,1564,0.0896999985,1,3.5103755,1.167723536,4.697435856,1.605627656,3
102000,2,1,1366,0.05139999837,0,4.116464615,0.9546951056,4.948526859,0.9416155815,3
112000,2,0,1228,0.1036000028,1,3.514581442,1.15080905,4.720536232,1.616195798,3
118000,2,0,1572,0.1377000064,2,3.182317972,1.389302969,4.746301651,1.367109776,5
116000,2,0,1113,0.09440000355,2,3.631270885,1.107723594,4.727426529,1.462142706,5
249000,2,0,2591,0.1515000015,0,4.243040085,0.4029055238,5.422780991,1.221758723,6
130000,2,1,1578,0.614199996,3,3.217286587,1.354405761,4.766848087,1.394829631,5
131242,2,0,1936,0.2529999912,0,3.88377738,0.8128966093,5.016947269,1.335910559,5
113000,2,0,1318,0.09179999679,4,3.22624898,1.396888137,4.557588577,1.61879015,4
133500,2,1,1576,0.1130999997,7,4.338142395,0.7744387388,5.193030357,0.8224421144,4
258900,2,0,2467,0.1594000012,1,4.25518322,0.4056146741,5.420373917,1.19925642,5
41000,2,0,2150,0.1515000015,0,4.020770073,0.5937462449,5.252351761,1.386089802,4
244900,2,0,2688,0.1515000015,1,4.183634758,0.4288837612,5.404838085,1.296683073,6
236600,3,0,3566,0.1826999933,0,4.140532017,0.5497556925,5.276051044,1.224230647,6
240738,2,0,2567,0.2748000026,1,4.256636143,0.4246998727,5.403056145,1.176864982,6
120500,2,0,1442,0.147300005,1,3.125268936,1.447774649,4.672785282,1.36463666,3
95000,2,1,1270,0.04870000109,7,4.053329468,1.018567085,4.873517036,0.9824561477,2
228000,3,0,2481,0.1591999978,1,4.039142132,0.6263777614,5.202077866,1.298579454,4
210000,2,0,2374,0.1515000015,1,4.002367973,0.6183534861,5.225977898,1.385084271,6
123000,2,1,1628,0.1247999966,5,3.178160667,1.423029304,4.576445103,1.534861326,4
104500,2,0,1279,0.1124000028,3,3.620367289,0.9629275203,4.985476971,1.697444558,3
353336,2,1,1484,0.06570000201,4,4.13380146,0.9377103448,4.968919277,0.9311306477,6
98500,2,0,1056,0.1032999977,2,3.66673708,0.9283357263,4.986183643,1.628958225,2
102000,2,0,1291,0.1010000035,3,3.564338446,1.126664281,4.727108002,1.552775502,3
266000,2,0,2797,0.1699000001,1,4.12968874,0.5654447675,5.260412216,1.225582123,6
353336,2,1,1340,0.05849999934,4,4.116464615,0.9546951056,4.948526859,0.9416155815,6
90000,2,1,1310,0.05370000005,3,4.094800472,0.9761511683,4.92300272,0.9552156925,2
133000,2,1,1858,0.168599993,3,3.622087479,1.031401873,4.833871365,1.553022981,5
131900,2,0,1437,0.07020000368,1,3.481870413,1.210494161,4.651283264,1.597290993,3
99500,2,1,1084,0.1020999998,6,3.598658562,0.9734822512,5.038141251,1.655368567,5
95000,2,0,1056,0.1010000035,0,3.717953682,0.8640420437,5.069196701,1.640748024,2
108500,2,1,1452,0.07090000063,4,4.327038288,0.7854050398,5.178934574,0.8250152469,2
107000,2,1,1530,0.09160000086,5,3.486112833,1.106478095,4.845923424,1.698568583,5
169000,2,0,1558,0.1802999973,8,5.340857506,1.067346334,6.046703339,0.1770887524,5
93000,2,0,1267,0.09179999679,6,5.339588642,0.829323411,6.294741631,0.580268085,4
155900,2,1,2290,0.1500999928,7,5.23021841,0.8993170857,6.025782585,0.3458169103,5
385000,2,1,2387,0.215200007,4,5.071275234,0.6033667326,6.049522877,0.6624367833,7
429000,4,1,2800,0.2664999962,4,4.95502615,0.4941941798,5.965931416,0.755382061,5
154900,2,1,2270,0.2486999929,5,5.763796806,1.389203072,6.436783314,0.07656650245,6
131960,2,0,1516,0.2563000023,10,5.318582535,0.9927224517,6.078239441,0.2550337613,3
196000,2,1,1714,0.2204000056,8,5.276021004,0.9375320673,6.061891079,0.3098724782,6
126000,2,1,1147,0.165199995,5,4.965292454,0.4391144514,6.042428493,0.8441920877,4
365000,3,2,4471,0.3673000038,8,4.803448677,0.5329043865,5.738794804,0.6749694943,8
102500,2,0,1104,0.1028999984,6,5.486773968,1.018076301,6.346458912,0.4250953794,3
121000,2,0,1269,0.1782999933,5,4.796926022,0.3094154894,5.890581131,0.9112689495,3
118500,2,1,1235,0.1216000021,6,5.489625454,1.015930295,6.355213642,0.4371078908,4
121000,2,0,1452,0.2148000002,5,4.980614662,0.4638071656,6.041483879,0.8150159717,5
234900,3,0,2736,0.2354000062,11,5.383207321,1.073526859,6.105956554,0.1759007573,6
98000,2,0,1264,0.112999998,5,4.939834118,0.3993433416,6.043852329,0.8924970627,3
105000,2,0,1022,0.1650000066,6,4.91822052,0.3743728399,6.033119678,0.9157168269,3
451242,3,0,4341,0.4122000039,0,4.971210957,0.5147241354,5.972311497,0.7351192832,6
102500,2,0,1001,0.1108999997,4,5.057802677,0.534252286,6.105426788,0.7715673447,3
142000,2,1,2066,0.1720999926,7,5.222884178,0.9040212631,6.010771751,0.340572238,6
168000,2,1,1614,0.1984000057,6,5.528923988,1.134475231,6.289240837,0.2450267375,5
310000,3,1,3593,0.3452000022,7,5.083502769,0.7151958942,5.965700626,0.5294678211,5
150000,2,0,1168,0.1525000036,9,5.433267593,0.9738104343,6.295289516,0.4171558321,3
96500,2,0,1252,0.1023999974,5,5.07205534,0.5242689848,6.154845715,0.8249304891,3
104000,2,0,1209,0.1120999977,8,5.328855038,0.8746379018,6.213668346,0.453199476,3
195000,2,1,2456,0.2153999954,6,5.628642559,1.305433273,6.285465717,0.05779169127,6
106000,2,0,998,0.09560000151,4,5.051653385,0.4990022779,6.148917198,0.852710247,3
105000,2,0,1290,0.1105000004,5,5.049786568,0.5096871853,6.124403477,0.8163793087,3
99900,2,0,1218,0.1394000053,5,5.026181698,0.4893603623,6.101632118,0.8235295415,3
101000,2,0,1022,0.1075000018,3,5.146860123,0.610003531,6.191940784,0.7492848635,3
106900,2,0,988,0.108099997,5,5.004255295,0.4612283707,6.095273495,0.8537002802,3
106500,2,0,1019,0.1045000032,5,5.001861095,0.4576388896,6.095478058,0.8584008217,3
155000,2,1,2190,0.1770000011,7,5.232839584,0.9680753946,5.971829414,0.2758948505,5
163000,2,1,2238,0.181400001,7,5.525540829,1.140179873,6.277068138,0.2282526344,6
106000,2,0,988,0.1040000021,5,4.987335205,0.437931031,6.093616962,0.8820650578,3
154000,2,1,1604,0.2099000067,8,5.618059635,1.214616656,6.363336563,0.2174067646,5
122000,2,1,1198,0.1538999975,6,5.359830379,0.8456655741,6.316074371,0.5838908553,4
110000,2,0,988,0.1609999985,5,4.937542439,0.3979773819,6.040825367,0.892141223,3
109000,2,0,1241,0.1174999997,6,5.350308418,0.8362883329,6.308627605,0.5868896842,4
116000,2,1,1380,0.1005000025,3,5.219237804,0.672938168,6.265343666,0.7445423007,4
120000,2,0,1333,0.1979999989,6,4.90680933,0.3976340294,5.981874466,0.8627098799,3
111000,2,0,1284,0.1747000068,5,4.915684223,0.4202293456,5.97355938,0.8354526162,3
104000,2,0,1022,0.1789000034,7,4.957943439,0.3994311988,6.089457512,0.9293093085,3
187500,2,1,1365,0.3366000056,5,5.48246336,1.154360652,6.189476013,0.1367027164,5
133900,2,1,1337,0.09640000015,6,5.275234699,0.8060196042,6.192979336,0.5152373314,5
258500,3,0,2395,0.2065999955,11,4.978013515,0.6395391226,5.878715992,0.5759863257,5
99900,2,0,1222,0.1045000032,3,5.219356537,0.6734086275,6.264701843,0.7431787252,3
105900,2,0,1023,0.1083000004,4,5.084477901,0.5528150797,6.136804104,0.7726327777,3
121000,2,0,1452,0.3000999987,6,4.895600319,0.3851770759,5.975655556,0.8741327524,5
175100,2,1,1810,1.503700018,5,5.564014435,1.281478643,6.2016716,0.02176782303,6
285000,2,1,3818,0.2490999997,4,5.126765251,0.7096184492,6.036601543,0.5439151525,9
160000,2,1,2316,0.1652999967,8,5.280089378,0.9354854822,6.07003212,0.3133816421,6
175000,2,0,1740,0.2815999985,6,5.482239246,1.149654388,6.193633556,0.1447954923,6
345000,3,1,4622,0.2960999906,9,5.19050312,0.7264698148,6.127257824,0.562500596,7
89000,2,0,1456,0.1717000008,6,5.482853889,1.003255963,6.358168602,0.4538582563,3
99500,2,0,1252,0.09889999777,7,4.932994366,0.3738197684,6.071753979,0.9473441839,3
163000,2,1,2296,0.2096000016,9,5.241384029,0.9622820616,5.988888741,0.2822570205,6
104000,2,0,1004,0.1552000046,2,5.178731441,0.6102666259,6.299116135,0.8793535233,3
125000,2,1,1578,0.2479999959,7,4.776571274,0.2901685536,5.877403736,0.9259135723,5
302450,2,1,3166,0.240199998,8,5.133692265,0.7109212279,6.046477318,0.5451520681,6
264000,3,1,3066,0.2551000118,10,4.82407093,0.6913189888,5.658026218,0.5392472744,6
47500,3,0,2682,0.3366999924,0,5.374392033,0.8907108307,6.283113003,0.4969763756,4
308400,4,1,4183,0.2777999938,4,5.003879547,0.5163072944,6.024489403,0.7483100295,3
107900,2,0,1269,0.1039000005,1,5.231002808,0.6729216576,6.302945614,0.7910526991,3
120000,2,1,2050,0.09179999679,8,5.365900993,0.8865017891,6.271249294,0.4901868999,4
314000,2,1,2232,0.2536999881,6,5.118011951,0.6420554519,6.090098381,0.6376398802,6
97000,2,0,1170,0.09179999679,1,5.174655437,0.6067861915,6.292601109,0.875007689,3
178900,2,1,1967,0.2312999964,8,5.135673046,0.9085515141,5.884253502,0.308293581,6
98752,2,0,1269,0.1224000007,1,5.224719048,0.663920939,6.30600071,0.8080481291,3
103500,2,0,1173,0.2563000023,8,5.352869034,0.8818719983,6.251066208,0.4766514301,4
172675,2,1,1821,0.2301000059,11,5.334282398,1.027653098,6.071311474,0.2180110067,4
167000,2,1,2432,0.2117999941,4,5.758248806,1.396075964,6.418847561,0.05439911038,6
45000,3,1,2726,0.2241999954,0,5.396051884,1.008103609,6.189302444,0.2884477377,7
107900,2,0,1022,0.2090999931,7,4.956172943,0.3981627524,6.086980343,0.9286714196,3
166500,2,1,2448,0.2811999917,5,5.774196625,1.406715512,6.436380863,0.05607831478,6
147000,2,0,1572,0.1515000015,5,5.734068394,1.397249222,6.374049664,0.01898238622,5
98500,2,0,1023,0.1099999994,4,5.093569756,0.5470530391,6.168847561,0.8085325956,3
115000,2,0,1296,0.1819999963,5,4.934078217,0.3938907981,6.039219379,0.896032393,4
131500,2,1,1131,0.2465000004,7,5.513766766,1.049288511,6.360967159,0.4060946703,3
197000,2,1,2446,0.2973000109,6,5.567763805,1.27625072,6.212657928,0.03534293175,6
177500,2,1,2706,0.1617999971,7,5.247521877,0.9583795667,6.001075745,0.2859983146,6
161000,2,1,2316,0.1900999993,8,5.125782013,0.9029833674,5.875267982,0.3113156259,5
422000,4,1,5233,0.3098999858,9,4.795011044,0.546004653,5.720716476,0.6655936241,5
105900,2,0,1001,0.1096000001,4,5.087795258,0.559856236,6.133644581,0.7614344358,3
305000,2,1,2926,0.2065999955,6,4.626812458,0.466652751,5.600361347,0.8007506132,9
186000,2,1,2128,0.349999994,4,5.482357502,1.153161526,6.190453529,0.1386919916,4
247000,3,0,2776,0.2238000035,9,5.005768776,0.7522343397,5.830816269,0.4533312321,7
320000,4,1,4130,0.27669999,5,4.707228184,0.3708073795,5.737767696,0.8392224908,6
94500,2,0,1222,0.2258999944,7,4.957943439,0.3994311988,6.089457512,0.9293093085,3
360000,2,0,3008,0.4142000079,1,4.98559761,0.5293138027,5.981395245,0.7216216922,6
188660,2,1,2332,0.3817999959,5,5.605473518,1.16146791,6.402752876,0.3126984537,6
370000,4,1,4589,0.2065999955,6,4.630092621,0.4672403336,5.602984428,0.7983346581,6
155000,2,0,1572,0.1515000015,5,5.657500267,1.320266843,6.319988251,0.06583511829,5
175000,2,1,2256,0.2377000004,6,5.538444519,1.139532447,6.300904751,0.2501620054,6
320000,2,1,2748,0.2824999988,5,4.6274786,0.4127531648,5.633407116,0.8388328552,10
117900,2,1,1131,0.1010000035,6,5.499388695,1.031561017,6.354680538,0.4195152819,3
95000,2,0,1222,0.09369999915,3,5.221718788,0.679430604,6.259158134,0.7289662957,3
117000,2,1,1123,0.1010000035,6,5.501463413,1.03411901,6.355586529,0.4176094532,4
106000,2,0,1025,0.1005999967,3,5.221969604,0.6800470948,6.258637428,0.7275804877,3
95605,2,0,1236,0.135800004,5,5.075720787,0.530436039,6.152952671,0.8150736094,3
104500,2,0,1284,0.3285000026,5,4.935480118,0.4386963248,5.988088131,0.8200535178,3
135500,2,1,2088,0.1506000012,9,5.199982643,0.8980715871,5.982195854,0.3463296592,4
290000,2,1,2914,0.2111999989,8,4.991851807,0.7926127911,5.784244537,0.4105869532,6
102000,2,0,1256,0.119599998,6,5.485050201,1.007090688,6.357568741,0.4491111636,3
495000,3,1,4010,0.5515000224,7,4.770495892,0.6583124995,5.622275829,0.5884978175,5
130500,2,1,1329,0.09640000015,6,5.268527031,0.8040847778,6.182606697,0.5098674893,5
135000,2,1,1700,0.1570000052,7,5.236009598,0.8970312476,6.036536217,0.3487350941,5
107000,2,0,1035,0.09130000323,3,5.22120285,0.6781852245,6.260194778,0.7317570448,3
117900,2,0,1421,0.2025000006,5,4.927753925,0.4334158301,5.980431557,0.8233203292,5
104900,2,0,1218,0.1191999987,5,5.016962051,0.4801028669,6.094889641,0.8298501968,3
110900,2,0,944,0.09679999948,5,5.077365398,0.533423543,6.151763916,0.810095489,3
290000,2,1,2740,0.215200007,11,4.952177048,0.5313488245,5.929088116,0.7018364072,8
117500,2,0,1484,0.2070000023,7,4.77966404,0.2668655515,5.90211916,0.9599291086,5
105500,2,0,1004,0.3443999887,2,5.17062664,0.6028769612,6.288691521,0.875317812,3
122900,2,1,1466,0.2052000016,9,5.378947735,0.9233392477,6.251206875,0.4303001165,5
306000,2,1,3396,0.2617999911,8,5.091675758,0.7055951953,5.986022472,0.5401405692,7
320000,4,1,4464,0.3993999958,11,4.83357954,0.6250533462,5.711903095,0.5883141756,5
169900,2,1,2462,0.2081999928,8,5.192158222,0.9227980971,5.950784683,0.3206656277,6
155000,2,1,2134,0.206400007,8,5.146877289,0.8894143701,5.914269447,0.338013351,6
172000,2,1,1864,0.2971999943,5,5.482872009,1.159160852,6.185554504,0.1287478358,4
117900,2,1,1466,0.1008000001,8,5.434693813,0.9715957642,6.300874233,0.4252218306,4
102563,2,0,1570,0.09960000217,1,5.228705883,0.669603765,6.304053783,0.797247231,4
107500,2,0,944,0.1136000007,5,5.074012756,0.5274820328,6.153963089,0.8198760748,3
120000,2,0,1570,0.09849999845,1,5.246693611,0.6968081594,6.294668198,0.7474740744,4
124000,2,1,1184,0.2291000038,7,4.792899132,0.2940325439,5.897887707,0.9299976826,4
153500,2,1,1848,0.2295999974,4,5.564014435,1.281478643,6.2016716,0.02176782303,6
251000,2,1,2596,0.2624000013,11,4.820565701,0.6946136355,5.652086735,0.5384405851,5
159500,2,1,1700,0.2779999971,5,5.75052309,1.387629747,6.414027691,0.06026718765,6
106000,2,0,988,0.1821999997,5,4.941373825,0.4002717435,6.045883179,0.8927400708,3
110000,2,0,1035,0.1568000019,3,5.048827648,0.4952583015,6.148674965,0.8575097322,3
125000,2,1,1162,0.09269999713,6,5.269183159,0.8092707396,6.177855015,0.5006277561,3
125500,2,1,1275,0.164199993,7,4.810845852,0.2808560729,5.939720154,0.9667208195,4
192000,2,0,2145,0.2632000148,9,5.483586788,1.145477414,6.199902534,0.1542387754,5
335000,2,1,3154,0.2444999963,4,4.959910393,0.4911206067,5.976523399,0.7607660294,7
137000,2,1,1183,0.1914999932,7,5.237108707,0.9651337266,5.980361462,0.279327184,4
114000,2,0,1300,0.1950999945,5,4.797065735,0.3099001646,5.890374184,0.910695076,3
115000,2,0,1164,0.1507000029,7,5.265753746,0.8056112528,6.175693989,0.5032858849,3
175000,3,0,2776,0.1747999936,11,5.273856163,0.9789961576,6.022446156,0.2654444873,4
167000,2,1,2156,0.1636999995,9,5.417450905,0.9852769375,6.251620293,0.3631032705,7
146000,2,0,1597,0.3301999867,3,5.714249134,1.298815489,6.448083401,0.1911979467,4
167000,2,1,2468,0.1940000057,7,5.484226704,1.163475871,6.183653355,0.1229806319,6
178000,2,1,2396,0.2137999982,5,5.639464378,1.202288508,6.419396877,0.2794564664,6
132000,2,1,1720,0.09549999982,5,5.318205833,0.8216204047,6.259051323,0.5534754992,4
115000,2,1,1722,0.1084000021,4,5.123461723,0.5898957849,6.168842793,0.7535215616,4
108500,2,0,1001,0.1089999974,4,5.105657101,0.5748035908,6.151268005,0.757250309,3
158000,2,1,2165,0.2170999944,5,5.762298584,1.387110591,6.436358452,0.07863536477,6
115000,2,0,1313,0.1577000022,7,4.85865593,0.3352806568,5.964774132,0.9243302941,3
96000,2,0,1210,0.1142000034,6,5.497314453,1.02900362,6.353775978,0.421421051,3
172000,2,1,2372,0.1984000057,9,5.394132614,0.9846789241,6.210283756,0.3291688859,7
106000,2,0,1256,0.09179999679,6,5.489096165,1.016686678,6.353099823,0.4339428246,3
297000,2,1,2912,0.1993999928,5,4.601871967,0.3913126886,5.623297691,0.8693990707,6
132900,2,0,1375,0.1243999973,6,5.474738121,1.021987319,6.317307472,0.3894028664,4
262000,2,2,2848,0.2065999955,11,4.97287178,0.6449350715,5.867756367,0.5677210689,6
121000,2,1,1578,0.1886000037,7,4.778240681,0.2629379332,5.903538227,0.9647010565,5
103000,2,0,988,0.1756000072,5,4.942141533,0.4007358253,6.046899796,0.892868042,3
349500,3,0,2855,0.5766999722,1,4.956816673,0.5001621842,5.963245869,0.7486976981,6
101000,2,0,1267,0.09179999679,6,5.339588642,0.829323411,6.294741631,0.580268085,4
109800,2,0,1296,0.1686999947,4,5.025737286,0.5074329972,6.075329781,0.7836536765,3
116500,2,0,1158,0.1501999944,6,5.500796318,1.066648483,6.313866615,0.3401023149,3
114000,2,0,1700,0.1592999995,2,5.171316147,0.6035814881,6.28918314,0.8749433756,4
186000,2,1,2022,0.2187999934,8,5.596809387,1.180511713,6.362731934,0.2559532225,5
178000,2,1,1936,0.1606999934,11,5.451095104,1.063057542,6.227581978,0.2603715062,5
355000,2,1,2219,0.2583000064,4,4.972635746,0.4937831759,5.994631767,0.7626309991,6
89200,2,0,1066,0.1603000015,1,5.203999043,0.6391158104,6.303432941,0.8410833478,2
112000,2,0,1332,0.1377000064,7,5.491393089,1.05192852,6.313342094,0.3545686901,4
118000,2,1,1700,0.1033999994,3,5.151058197,0.6135938764,6.196169376,0.7487484813,4
127500,2,1,1191,0.2179999948,6,5.354468346,0.840192616,6.312182426,0.5861235261,4
134500,2,0,1638,0.1600999981,4,5.793920994,1.407225013,6.472863674,0.08533580601,5
114900,2,0,1284,0.1296000034,7,4.785571575,0.2634118795,5.914829731,0.9701498747,3
313772,2,1,3152,0.2123000026,8,5.023784161,0.7727357745,5.83891964,0.4340269566,7
110000,2,1,2316,0.1652999967,8,5.138549328,0.9262017608,5.874649525,0.2879393697,6
95500,2,0,1222,0.09520000219,4,5.096730232,0.5673072934,6.142460346,0.759288311,3
217000,2,1,2402,0.2238000035,7,5.105207443,0.6313465834,6.078973293,0.644190073,6
346500,3,1,3066,0.2204000056,1,4.617141247,0.5335018635,5.551314831,0.7632761002,5
121650,2,1,1760,0.135800004,4,5.085258484,0.5548311472,6.13549757,0.769086957,4
102900,2,1,1260,0.1295000017,4,5.146860123,0.610003531,6.191940784,0.7492848635,3
200000,2,1,2972,0.3305999935,6,5.576280594,1.279630184,6.223342419,0.04004889727,6
154900,2,1,1650,0.07230000198,6,5.325223923,1.110301137,5.987924099,0.1330982,4
118000,3,1,3508,0.4993000031,0,4.785367966,1.18815136,5.298851967,0.2327792197,6
308000,2,2,2760,0.3095999956,10,5.252090454,1.174859047,5.837584972,0.03083110973,7
104000,2,0,1144,0.1353999972,5,4.75836134,0.760846734,5.545034409,0.5223959684,3
148000,2,0,1463,0.3587000072,11,5.628266811,1.356096387,6.235648155,0,4
375000,3,1,3103,0.2093999982,1,5.282418728,1.345404387,5.751139164,0,6
310000,3,1,4344,0.2126999944,1,5.268130779,1.326040745,5.747065067,0,8
110000,2,1,1520,0.1379999965,1,4.291475773,1.061577559,4.973515034,0.7192805409,2
380000,3,1,3236,0.3057999909,1,5.255804539,1.319713593,5.73606205,0,6
88500,2,0,1114,0.150000006,3,4.62727499,1.046847701,5.241762638,0.4237256646,3
57800,2,1,2460,0.1466999948,0,4.824916363,1.050844193,5.427064896,0.3094089925,7
100000,2,0,1520,0.0390000008,1,4.291475773,1.061577559,4.973515034,0.7192805409,2
94000,2,1,1354,0.03790000081,3,4.291475773,1.061577559,4.973515034,0.7192805409,2
227945,2,1,2660,0.1687999964,4,4.954162598,1.161939025,5.490540028,0.1651310325,6
112500,2,1,1466,0.07999999821,3,4.609622002,0.9756855965,5.27134943,0.4805343151,3
151800,2,1,1425,0.1256999969,4,4.481139183,1.646778464,4.723529816,0.249420166,6
154000,2,1,1750,0.1444000006,1,4.539694786,1.699846864,4.736798286,0.1810943931,4
365000,3,1,3714,0.3345000148,3,4.808448315,1.193211317,5.31836462,0.2153696418,6
234000,2,1,2952,0.2574999928,8,5.53273344,1.355445623,6.087440968,0,6
213900,2,0,2974,0.1368999928,8,5.211798668,1.10167408,5.839392185,0.1046516597,3
115900,2,0,1161,0.2599999905,3,4.58561182,1.111919284,5.163944721,0.4252240062,3
103000,2,0,1226,0.1099999994,2,4.661677837,1.087581635,5.246636391,0.3755774796,3
271000,2,1,2786,0.1928000003,4,5.324611664,1.326769352,5.819344997,0,6
180000,2,0,1772,0.1163000017,8,5.281095028,1.142875671,5.900585175,0.08242803812,4
224400,2,1,2793,0.2673000097,7,5.401012897,1.337441564,5.913642883,0,7
